-13.839160, 9.152995
-13.607482, 8.877376
-13.375679, 8.606827
-13.143828, 8.341327
-12.912005, 8.080856
-12.680287, 7.825392
-12.448750, 7.574912
-12.217469, 7.329392
-11.986519, 7.088808
-11.755975, 6.853132
-11.525910, 6.622340
-11.296399, 6.396401
-11.067514, 6.175288
-10.839328, 5.958971
-10.611914, 5.747418
-10.385342, 5.540598
-10.159684, 5.338478
-9.935010, 5.141024
-9.711390, 4.948200
-9.488893, 4.759972
-9.267589, 4.576303
-9.047545, 4.397155
-8.828828, 4.222489
-8.611506, 4.052267
-8.395644, 3.886447
-8.181309, 3.724989
-7.968565, 3.567850
-7.757477, 3.414988
-7.548107, 3.266358
-7.340519, 3.121915
-7.134775, 2.981615
-6.930937, 2.845411
-6.729064, 2.713255
-6.529217, 2.585100
-6.331455, 2.460896
-6.135837, 2.340594
-5.942420, 2.224144
-5.751260, 2.111494
-5.562415, 2.002593
-5.375939, 1.897386
-5.191886, 1.795822
-5.010311, 1.697846
-4.831265, 1.603403
-4.654802, 1.512437
-4.480972, 1.424892
-4.309825, 1.340711
-4.141410, 1.259836
-3.975777, 1.182209
-3.812972, 1.107771
-3.653043, 1.036462
-3.496035, 0.968222
-3.341993, 0.902991
-3.190961, 0.840705
-3.042982, 0.781305
-2.898098, 0.724726
-2.756351, 0.670907
-2.617780, 0.619782
-2.482425, 0.571288
-2.350324, 0.525360
-2.221514, 0.481932
-2.096032, 0.440939
-1.973913, 0.402315
-1.855191, 0.365992
-1.739901, 0.331904
-1.628073, 0.299982
-1.519741, 0.270160
-1.414933, 0.242367
-1.313679, 0.216536
-1.216008, 0.192597
-1.121947, 0.170480
-1.031522, 0.150115
-0.944759, 0.131432
-0.861681, 0.114361
-0.782312, 0.098829
-0.706674, 0.084766
-0.634787, 0.072100
-0.566673, 0.060760
-0.502349, 0.050672
-0.441834, 0.041766
-0.385144, 0.033967
-0.332296, 0.027203
-0.283303, 0.021401
-0.238179, 0.016488
-0.196938, 0.012390
-0.159589, 0.009034
-0.126145, 0.006346
-0.096613, 0.004252
-0.071002, 0.002678
-0.049320, 0.001550
-0.031571, 0.000794
-0.017762, 0.000335
-0.007895, 0.000099
-0.001974, 0.000012
0.000000, 0.000000
-0.001974, -0.000012
-0.007895, -0.000099
-0.017762, -0.000335
-0.031571, -0.000794
-0.049320, -0.001550
-0.071002, -0.002678
-0.096613, -0.004252
-0.126145, -0.006346
-0.159589, -0.009034
-0.196938, -0.012390
-0.238179, -0.016488
-0.283303, -0.021401
-0.332296, -0.027203
-0.385144, -0.033967
-0.441834, -0.041766
-0.502349, -0.050672
-0.566673, -0.060760
-0.634787, -0.072100
-0.706674, -0.084766
-0.782312, -0.098829
-0.861681, -0.114361
-0.944759, -0.131432
-1.031522, -0.150115
-1.121947, -0.170480
-1.216008, -0.192597
-1.313679, -0.216536
-1.414933, -0.242367
-1.519741, -0.270160
-1.628073, -0.299982
-1.739901, -0.331904
-1.855191, -0.365992
-1.973913, -0.402315
-2.096032, -0.440939
-2.221514, -0.481932
-2.350324, -0.525360
-2.482425, -0.571288
-2.617780, -0.619782
-2.756351, -0.670907
-2.898098, -0.724726
-3.042982, -0.781305
-3.190961, -0.840705
-3.341993, -0.902991
-3.496035, -0.968222
-3.653043, -1.036462
-3.812972, -1.107771
-3.975777, -1.182209
-4.141410, -1.259836
-4.309825, -1.340711
-4.480972, -1.424892
-4.654802, -1.512437
-4.831265, -1.603403
-5.010311, -1.697846
-5.191886, -1.795822
-5.375939, -1.897386
-5.562415, -2.002593
-5.751260, -2.111494
-5.942420, -2.224144
-6.135837, -2.340594
-6.331455, -2.460896
-6.529217, -2.585100
-6.729064, -2.713255
-6.930937, -2.845411
-7.134775, -2.981615
-7.340519, -3.121915
-7.548107, -3.266358
-7.757477, -3.414988
-7.968565, -3.567850
-8.181309, -3.724989
-8.395644, -3.886447
-8.611506, -4.052267
-8.828828, -4.222489
-9.047545, -4.397155
-9.267589, -4.576303
-9.488893, -4.759972
-9.711390, -4.948200
-9.935010, -5.141024
-10.159684, -5.338478
-10.385342, -5.540598
-10.611914, -5.747418
-10.839328, -5.958971
-11.067514, -6.175288
-11.296399, -6.396401
-11.525910, -6.622340
-11.755975, -6.853132
-11.986519, -7.088808
-12.217469, -7.329392
-12.448750, -7.574912
-12.680287, -7.825392
-12.912005, -8.080856
-13.143828, -8.341327
-13.375679, -8.606827
-13.607482, -8.877376
-13.839160, -9.152995
-14.070635, -9.433701
-14.301830, -9.719513
-14.532666, -10.010448
-14.763065, -10.306520
-14.992948, -10.607744
-15.222236, -10.914133
-15.450850, -11.225699
-15.678709, -11.542455
-15.905735, -11.864409
-16.131847, -12.191571
-16.356965, -12.523948
-16.581007, -12.861547
-16.803893, -13.204375
-17.025543, -13.552434
-17.245875, -13.905730
-17.464807, -14.264264
-17.682259, -14.628036
-17.898148, -14.997049
-18.112393, -15.371299
-18.324912, -15.750785
-18.535624, -16.135504
-18.744445, -16.525451
-18.951295, -16.920621
-19.156092, -17.321007
-19.358752, -17.726600
-19.559194, -18.137393
-19.757337, -18.553374
-19.953097, -18.974533
-20.146393, -19.400857
-20.337144, -19.832332
-20.525266, -20.268945
-20.710678, -20.710678
-20.893299, -21.157516
-21.073047, -21.609439
-21.249840, -22.066429
-21.423597, -22.528465
-21.594237, -22.995526
-21.761678, -23.467590
-21.925841, -23.944631
-22.086643, -24.426626
-22.244006, -24.913549
-22.397848, -25.405372
-22.548090, -25.902067
-22.694652, -26.403604
-22.837454, -26.909954
-22.976418, -27.421084
-23.111465, -27.936962
-23.242515, -28.457553
-23.369492, -28.982824
-23.492316, -29.512737
-23.610911, -30.047257
-23.725200, -30.586343
-23.835105, -31.129958
-23.940551, -31.678060
-24.041461, -32.230609
-24.137761, -32.787561
-24.229375, -33.348874
-24.316228, -33.914501
-24.398248, -34.484398
-24.475359, -35.058518
-24.547489, -35.636813
-24.614565, -36.219233
-24.676516, -36.805730
-24.733270, -37.396251
